country,company_name,city,funding_amount,industry_tags,start_year,status,website
France,Money Walkie,Paris,1750000.0,Paris,2019,True,https://moneywalkie.com/
UK,Money Zebra,London,,"Auctions, Banking, Blockchain, Emerging Markets, Financial Services, FinTech, Lending",2018,True,http://zebra.money
Denmark,Moneybanker,Herning,,"credit, bank, money",2015,True,https://moneybanker.fr/
UK,Moneybob,Belfast,,"Financial Services, Affiliate Marketing, Affiliate Network",2022,True,https://www.moneybob.com/
UK,Moneybox,London,,"mobile, savings, investment",2015,True,www.moneyboxapp.com
Austria,Moneycare,Vienna,50000.0,"Fintech, Sustainability",2021,True,https://www.moneycare.at/
UK,Moneyco,London,,"fintech, investments",2018,True,https://moneyandco.com/
Netherlands,Moneye,Amsterdam,,"SME’s, Banking, Financial Control",2022,True,https://moneye.io
Denmark,Moneyflow,Copenhagen,,"Finance, Financial Services, FinTech",2018,True,https://moneyflow.io/
UK,Moneymailme,London,1750000.0,"Finance, FinTech, Mobile Apps, Mobile Payments, Peer to Peer, Social Media, Video Chat",2015,True,https://moneymail.me/
Italy,Moneymour,Milan,300000.0,"FinTech, Finance, eCommerce, Payments",2018,True,https://www.moneymour.com/
UK,Moneypex,Birmingham,,"accounting, small businesses, fintech",2019,True,https://moneypex.co.uk/
Slovenia,Moneyrebel,Ljubljana,,"Marketplace, Cryptocurrency, FinTech, Blockchain",2017,True,www.moneyrebel.com
France,Moneytrack,Paris,,Financial Services,2017,True,https://moneytrack.io/
UK,Moni,London,,"FinTech, Refugees, Online Payments",2014,True,www.moni.com
Latvia,Moni365,Riga,,"finance, economics, loan, credit",2020,True,https://moni365.com/lv/
Netherlands,Monicont Technology,Enschede,,"Remote, video, teams",2017,True,https://www.monicont.nl
Latvia,Monify,Riga,,"Loans, SME finance, fintech",2017,True,https://www.monify.lv/
Belgium,Monimmo,Antwerp,300000.0,"Artificial Intelligence, Real Estate, Software",2020,True,http://www.monimmo.be/
Malta,Monipal,Mosta,50000.0,"Fintech, employees, AI",2024,True,https://monipal.com/
France,Monishap,Paris,3750000.0,"Fintech, money transfer",2017,True,https://www.monisnap.com/
France,Monisnap,Paris,17500000.0,"Financial Services, FinTech, Banking",2017,True,https://www.monisnap.com/fr/
Romania,Monitask,Cluj-Napoca,,time tracking,2017,True,https://www.monitask.com/
Germany,Monite,Berlin,1750000.0,"Financial Services, Payments",2020,True,https://monite.com/
Germany,Monito Fish,Berlin,300000.0,"Artificial Intelligence, Software",2017,True,https://www.monitorfish.com
France,Monitohr,Paris,,"Analytics, Artificial Intelligence, Human Resources, Machine Learning, Recruiting",2020,True,https://www.monitohr.com
Germany,Monitorfish,Germany,,"aquaculture, food business, fish",2019,True,http://www.monitorfish.com/
Austria,Monkee,Innsbruck,300000.0,"Financial Services, FinTech, Machine Learning, Mobile Apps, Personal Finance",2018,True,https://monkee.rocks/
UK,Monkey Apps,London,,"Mobile Apps, Software, Video Games",2021,True,https://monkeyappsgames.wixsite.com/games
Slovenia,Monna,Ljubljana,,"Cosmetics, Organic, Wellness",2017,True,https://www.monna.si/
UK,Monneo,Reading,,"Banking, Credit Cards, Financial Services, FinTech",2016,True,https://www.monneo.com
Norway,Monner,Oslo,,"Crowdfunding, Financial Services, FinTech",2016,True,http://www.monner.no/
Switzerland,Monnos,Zug,,"FinTech, Information Technology & Services, Brokerage, Crypto Bank",2018,True,http://monnos.com
UK,Mono Infotech,york,,"Web Development Services, Digital Marketing Services, Software Development",2017,True,https://monoinfotech.com/
Belgium,Monoa,Dendermonde,,"lifestyle, well-being, AI",2018,True,https://www.monoa.eu
UK,Monochain,London,,"Blockchain, Fashion, Retail",2018,True,https://www.monochain.org/
UK,Monolith,London,17500000.0,"Banking, Blockchain, Financial Services",2017,True,https://monolith.xyz/
UK,Monolith Ai,London,17500000.0,"Artificial Intelligence, Machine Learning, Software",2016,True,https://www.monolithai.com/
UK,Monolyth Limited,London,,,2018,True,https://www.Monolyth.io
Italy,Monophases,Merano,,"greentech, supply chain",2019,True,https://monophases.com
France,Monordo,Toulouse,,"Big Data, Health Care, Information Technology",2019,True,https://www.monordo.com/
Lithuania,Monovm,Vilnius,,"VPS,web hosting, server,domain",2023,True,https://monovm.com
France,Monsapo,Paris,300000.0,"Ecological cleaning products, Green manufacturing, Sustainable",2023,True,https://monsapo.com/
Denmark,Monsenso,Copenhagen,,"mHealth Solution, Mental Disorders, Healthcare",2013,True,https://www.monsenso.com/
UK,Monspire,London,750000.0,"Financial Services, Finances, Investment",2020,True,https://monspire.com/
Spain,Monster Puppet Corporation,Barcelona,,"videogames, tech-art, technical-animation, co-development",2023,True,www.monster-puppet.com
France,Monstock,Bezannes,,"Software, Internet, technology",2017,True,monstock.net/
France,Mont Kiji,Paris,,"made in France, silk scarf, fashion accessory, custom made scarf, personalized scarf, limited edition scarf, luxury, meaningful gift, personalized gift",2018,True,https://www.montkiji.com
Denmark,Monta,Copenhagen,750000.0,"Electric Vehicle, Mobile Apps, Software",2020,True,https://monta.app/
Germany,Montamo,München,750000.0,"Productivity,Content Management System,Operating System",2023,True,https://montamo.com/
Ireland,Monte Carlo Gold,Dublin,,"Apps, E-Commerce, Financial Services, FinTech",2020,True,https://www.mcgold.co
Germany,Monte Nativo,Mansing,50000.0,"E-Commerce, Food and Beverage, Organic",2018,True,https://www.montenativo.de/
Switzerland,Monte Rosa Therapeutics,Basel,25000000.0,"Biotechnology, Medical, Therapeutics",2018,True,https://www.monterosatx.com/
Spain,Montelongo Asesores Y Abogados,Las Palmas de Gran Canaria,,"legal, tax, finance",2016,True,http://www.montelongoasesores.com/en/
Denmark,Monthio,Copenhagen,,Financial Services,2018,True,https://www.monthio.dk/
Belgium,Montis Biosciences,Meise,7500000.0,"Biotechnology, Therapeutics",2020,True,montisbiosciences.com/
Estonia,Montonio,Tallinn,3750000.0,"Buy Now Pay Later, Fintech, Financial",2018,True,https://www.montonio.com/
Estonia,Montonio Finance,Tallinn,3750000.0,"E-Commerce, Finance, Financial Services, FinTech, Lending, Payments",2018,True,https://www.montonio.com/
France,Montransport,Paris,,"taxi, vtc, comparator, booking",2011,True,https://montransport.com
UK,Montro Ai,London,,"saas subscription management, saas expense management, shadow it monitoring,",2022,True,https://montro.io/
UK,Monvenience,London,,"Banking, Internet",2018,True,https://www.monvenience.com/
Netherlands,Monytri,Rotterdam,50000.0,"fintech, stock, gift,",2023,True,https://monytri.com/
UK,Monzo,London,,"banking, fintech, mobile",2015,True,monzo.com/
UK,Moo More,London,,"Diary production, Farming, Cow wellbeing, Cow health",2022,True,https://moomore.com/
Ireland,Moocall Sensors,Dublin,3750000.0,"Agriculture, Sensor, Wearables",2014,True,https://moocall.com/
Poland,Moocapps,Wroclaw,,"E-learning, descentralize E-learning, free courses",2022,True,moocapps.com
Estonia,Moocco,Tallinn,,"edtech, e-learning, education, sustainable development goals",2020,True,www.moocco.com
Greece,Mood Music Of Our Desire,Athens,300000.0,"Technology, Information, Internet",2023,True,https://musicofourdesire.com
Norway,Moodie,Oslo,300000.0,"Information Technology, iOS, Software",2017,True,https://www.moodie.no/
Belgium,Moodme,Nivelles,,"Augmented Reality, Artificial Intelligence, Virtual Reality",2016,True,https://www.mood-me.com/
Germany,Moodpath,Berlin,,"Wellness, Digital Health, Mood Tracking, Emotional Health",2016,False,www.mymoodpath.com
Italy,Moodwood,Modugno,,"Arredamento, Design, Interiordesign, Furniture",2022,True,https://www.moodwood.it/
France,Moodwork,Paris,,"Health, Wellness,",2017,True,https://moodwork.co/
UK,Moody Month,London,,"homoned, moods, digital ecosystem",2018,True,https://moodymonth.com/
Spain,Mooevo,Madrid,300000.0,"Last mile delivery, urban mobility,",2018,True,mooevo.com
France,Moogii,Paris,,"Art, Startup, Culture",2022,True,https://moogii.fr/
France,Moon Surgical,Paris,3750000.0,"Health Care, Medical Device",2019,True,https://www.mastor-surgical.com/
UK,Moon Zebra,Sliema,,"Cryptocurrency, Digital, ATMs",2017,True,https://www.moonzebra.mt/
France,Moona,Paris,,"Sleep Tech, Wellness, IoT, eHealth",2016,True,www.getmoona.com
Lithuania,Moonable,Vilnius,,"Banking, Fintech, Crypto, Ex-Pats",2022,True,www.moonable.io
UK,Moonah Technologies,London,300000.0,"Blockchain, Fintech",2023,True,https://www.moonah.app/
Spain,Moonback,Zaragoza,50000.0,"engagement, video",2021,True,https://moonback.me
France,Moonbikes,Paris,50000.0,"Sports,  electric snow vehicles",2017,True,https://moonbikes.com/
UK,Moonbility,London,25000000.0,BigData,2023,True,https://moonbility.com/
Belgium,Moonbird,Sint-joost-ten-node,1750000.0,"Health Care, Wellness",2019,True,http://www.moonbird.life
Hungary,Moonbit,Budapest,750000.0,"Crypto, Software, Robo Advisor",2022,True,https://www.moonbit.ai/
UK,Moonbug,London,,"digital IP, preschoolers, cognitive development",2018,True,http://www.moonbug.com
Germany,Mooncamp,Cologne,,Software,2018,True,https://mooncamp.com
France,Mooncard,Paris,,"payment, expenses, tech",2016,True,www.mooncard.co
UK,Moondark Digital Entertainment,London,,"videogames, android, mobile games, ios",2020,True,https://moondark.co/
Germany,Moonfare,Berlin,,"tech, equity, fees, funds",2016,True,http://www.moonfare.com
UK,Moongate,London,3750000.0,"Blockchain, Fintech, SaaS",2022,True,https://www.moongate.one/
Finland,Moongo Ventures,Malta,,"cryptocurrencies, crypto marketplace",2018,True,https://www.moongo.com/
Netherlands,Moongro,Amsterdam,,"Employment, Recruiting Staffing, Agency",2017,True,businesstalentnetwork.nl
UK,Moonhub,London,1750000.0,"Virtual Reality Training, VR Training, Immersive Learning, Coaching",2016,True,https://themoonhub.com/
Denmark,Moonjelly,Copenhagen,,"Blockchain, Cryptocurrency, Funding Platform",2021,True,https://www.moonjelly.io/
Bulgaria,Moonlabs,Blagoevgrad,,"Adult, Software, Virtual Reality",2021,True,https://moonlabs.studio/
Germany,Moonlit Games,Berlin,,"Mobile Gaming, Apps, Studio",2022,True,https://www.moonlitgames.io/
Estonia,Moonly,Tallinn,,"nft, solana, ethereum, community",2021,True,https://moon.ly
Spain,Moonoa,Barcelona,1750000.0,"Apps, Fitness, Health Care, Wellness",2021,True,https://www.moonoa.fr/
UK,Moonpay,London,,"fintech, Financial services",2019,True,https://www.moonpay.com/
Sweden,Moonrise,Stockholm,,"Health Wellness, Healthy Lifestyle, Health Care",2020,True,https://moonrise.health
France,Moonshot Labs,Grenoble,,"Business Development, Internet, Social Entrepreneurship",2019,True,https://moonshotlabs.com
UK,Moonsift,London,,"AI, consumer, hyper-personalisation",2018,True,www.moonsift.com
Estonia,Moontower,Tallinn,,"Bitcoin, FinTech, Internet",2019,True,moontower.co/
Austria,Moonvision,Vienna,,"Tracking, AI, Food",2017,True,https://www.moonvision.io/
UK,Moonwalk Innovation,London,50000.0,"Industrial, Venture Capital",2014,True,https://moonwalk.me/
Switzerland,Moonx,Geneva,25000000.0,"Blockchain, Financial Exchanges, Financial Services, FinTech, Information Technology, Internet, Network Security, Software, Stock Exchanges, Venture Capital",2017,True,https://moonx.pro/
Netherlands,Moos,Amsterdam,,"Analytics, Business Intelligence, Hardware, Internet of Things",2020,True,https://moos.nu
UK,Moose Scooters,Bristol,,"Autonomous Vehicles, Electric Vehicle, Electronics",2020,True,https://moose.co
Switzerland,Moost,St. Gallen,25000000.0,"BigData, IoT",2016,True,https://www.moost.io/page/
Latvia,Mootdai,Latvia,300000.0,"Innovative Design, Future Fashion, Tech Style",2024,True,https://mootd.ai
Switzerland,Mootral,Rolle,17500000.0,"Agriculture, AgTech, Animal Feed",2018,True,https://www.mootral.com/
UK,Moovbuddy,London,300000.0,"Wellness, Fitness Services, Physical Health, Physiotherapy",2020,True,https://moovbuddy.com
Germany,Moove,Aachen,,"Automotive, Service Industry, Transportation",2022,True,https://themoove.com
Italy,Moovegreen,Turin,,"Sustainability, Business Consulting, Digital Platform",2022,True,https://moovegreen.org/
France,Moovency,Rennes,,"Health Care, Software",2018,True,https://moovency.com/
Italy,Moovenda,Rome,,"logistics, crowd, marketplace",2015,True,http://www.moovenda.com
Germany,Moovick,Plüderhausen,300000.0,"Transportation, Logistics, Supply Chain, Storage",2020,True,https://moovick.com
Spain,Mooviment,Valencia,,"Apps, IT, Internet, Information",2021,True,https://www.mooviment.com/
Ireland,Moovingo,Sandyford,,Real Estate,2017,True,https://www.moovingo.com/
Germany,Moovster,Munich,,"Information Services, Information Technology, Service Industry",2019,True,https://www.getmoovster.com/
Hungary,Moow,Budapest,750000.0,"Agriculture, AgTech, Animal Feed, Farming",2018,True,http://moow.farm/
Switzerland,Moozz,Zürich,300000.0,"AI Music, Software, AI, Music",2023,True,https://moozz.com/
Romania,Mopper,Romania,,"match, domestic cleaning, app, schedule, cleaning",2018,True,https://mopper.ro/
UK,Moppy Enterprise,London,,"professional services, marketplace, SaaS",2021,True,moppy.pro
Italy,Mopso,Milan,50000.0,"Consulting, Finance, Software",2021,True,https://amlet.eu/en/
Sweden,Moralis,Stockholm,25000000.0,"Blockchain, Cryptocurrency, Developer APIs, Developer Platform",2021,True,https://moralis.io
Czechia,Moravia,Brno,,"Information Services, Information Technology, Software, Translation Service",2014,True,http://www.moravia.com
UK,More Gamers,Sunderland,,"Mobile Games, Online Gaming, Game Development",2004,True,http://www.moregamers.com
Italy,Morecognition,Torino,50000.0,"Electronics, Health Care, Wellness",2016,True,https://morecognition.com/
Italy,Morelli Tech,Bologna,50000.0,"Electronics, Artificial Intelligence, AR, XR",2022,True,https://www.morellitech.it/
Switzerland,Morethandigital,Baar,,"Platform, Ecosystem, SaaS, Data, Knowledge",2021,True,https://morethandigital.org/
Luxembourg,Morfin,Luxembourg,300000.0,"Banking, Blockchain, Communities, SaaS",2018,True,https://morfin.io/
Luxembourg,Morfinio,Gare,300000.0,"AI, Games, Puzzle, Play",2019,True,https://morfin.io
Switzerland,Morgen,Zurich,1750000.0,"time management, calendar, productivity",2021,True,https://www.morgen.so/
UK,Mori,London,,"Baby, E-Commerce, Fashion, Parenting",2022,True,http://babymori.com/
Germany,Moritz1,Hamburg,,"tutoring, online",2020,True,https://moritz1.de
Netherlands,Morla Moves,Amstelveen,50000.0,"Computer Vision, Fitness, PaaS, Wellness",2021,True,https://www.morlamoves.com/
Denmark,Morningscore,Odense,,"SEO, Marketing, Business",2018,True,https://morningscore.io
UK,Moropo,Bristol,,"Mobile App, Testing, QA",2022,True,https://www.moropo.com
Germany,Morotai,Birkenfeld,50000.0,Sporting Goods,2017,True,https://morotai.de/
Germany,Morphais Technologies,Berlin,,"Artificial Intelligence, FinTech, Information Technology, Machine Learning, Venture Capital",2020,True,https://morphais.com/
Austria,Morpher,Vienna,3750000.0,"Blockchain, FinTech, Software",2018,True,https://www.morpher.com/
France,Morphin,Rennes,1750000.0,"Graphic Design, Mobile Apps, Video Games",2018,True,https://mailchi.mp/getmorphin/nextgen
Portugal,Morphis Technologies,Lisbon,,"Computer, Consumer Electronics, Robotics",2015,True,https://morphis-tech.com/
Romania,Morphl,Bucharest,,"Big Data, Machine Learning, Digital Products",2017,True,https://morphl.io
UK,Morphoses,London,50000.0,"E-learning, EdTech",2021,True,https://morphoses.io/
UK,Morphotech,Abingdon,,"Consulting, Education, Information Technology, Internet, Software",2018,True,https://www.morphotech.co.uk/
Germany,Morressier,Berlin,,"Research, Science, Academic",2014,True,www.morressier.com
Norway,Morrow Batteries,Oslo,25000000.0,"Battery, Electrical Distribution Electronics, Manufacturing",2020,True,https://www.morrowbatteries.com
Belgium,Morrow Optics,Ghent,17500000.0,"Eyewear, Health Care",2016,True,https://morroweyewear.com
Italy,Morseverse,Turin,300000.0,"AI-Powered Virtual Try-On, Personalized Fashion Recommendations, Post-Purchase Engagement Tools",2023,True,https://www.morseverse.com/home
UK,Mortar Io,London,,"Real Estate, Holistic, Optimal Decision-Making",2022,True,https://www.mapmortar.io/
UK,Mortgage Calculator Uk,London,,"Mortgage, Personal Finance, Money, Loans",2019,True,http://www.mortgagecalculator.uk
UK,Mortgage Magic,Rainham,,"Business Development, Financial Services, Information Technology",2019,True,https://mortgage-magic.co.uk
UK,Mortgagegym,Reading,,"FinTech, Mortgage, Online Finance Control",2016,True,www.mortgagegym.com
Netherlands,Mosa Meat,Maastricht,7500000.0,"Biotechnology, Food and Beverage, Manufacturing",2013,True,www.mosameat.com
Spain,Mosaeek,Barcelona,,"Video, Audience, Influence",2017,True,https://mosaeek.com/instagram
UK,Mosaiq Labs,London,,"Visualize, Building, Tool",2020,True,https://www.mosaiqlabs.com/
Portugal,Mosano,Porto,,"software, digital, tech",2017,True,https://mosano.eu
